1.75131	0.09		0.0246154	0.0384615	
2.5394	0.158462	0.0153846	0.0361538	
3.45884	0.135385	0.00769231	0.0307692	
4.46585	0.165385	0.00923077	0.0307692	
5.51664	0.126923	0.00769231	0.0261538	
6.47986	0.118462	0.00923077	0.0238462	
7.44308	0.156154	0.00923077	0.0392308	
8.9317	0.111538	0.00769231	0.0230769	
10.9019	0.0453846	0.0169231	0.0115385	
13.5289	0.0369231	0.0176923	0.00769231	
19.0455	0.0615385	0.0215385	0.0138462	
