   1.000000    0.000000    0.620524    0.019266    0.001653    0.000676    0.000278    0.000278    0.008439    0.001547
   0.900000    0.000000    0.843485    0.023958    0.005787    0.001266    0.002501    0.000835    0.014346    0.002023
   0.800000    0.000000    0.905131    0.025230    0.013502    0.001942    0.007782    0.001476    0.024754    0.002671
   0.700000    0.000000    0.927279    0.025685    0.027005    0.002764    0.021957    0.002497    0.050070    0.003846
   0.600000    0.000000    0.936508    0.025874    0.054285    0.003971    0.052807    0.003931    0.080169    0.004935
   0.500000    0.000000    0.938723    0.025919    0.104712    0.005646    0.106726    0.005730    0.143741    0.006800
   0.400000    0.000000    0.941307    0.025972    0.186002    0.007797    0.189550    0.007916    0.225316    0.008813
   0.300000    0.000000    0.941307    0.025972    0.273354    0.009794    0.300723    0.010427    0.325457    0.011016
   0.200000    0.000000    0.941676    0.025980    0.357674    0.011568    0.403002    0.012536    0.418003    0.012912
