  2.500E+00  5.257E+06
  5.000E+00  3.122E+04
  7.500E+00  1.337E+03
  1.000E+01  1.298E+02
  1.250E+01  1.983E+01
  1.500E+01  3.991E+00
  1.750E+01  9.648E-01
  2.000E+01  2.662E-01
  2.250E+01  8.075E-02
  2.500E+01  2.621E-02
  2.750E+01  8.999E-03
  3.000E+01  3.200E-03
  3.250E+01  1.172E-03
  3.500E+01  4.392E-04
  3.750E+01  1.666E-04
  4.000E+01  6.359E-05
  4.250E+01  2.439E-05
  4.500E+01  9.360E-06
  4.750E+01  3.570E-06
  5.000E+01  1.341E-06
  5.250E+01  4.977E-07
  5.500E+01  1.804E-07
  5.750E+01  6.377E-08
  6.000E+01  2.181E-08
  6.250E+01  7.186E-09
  6.500E+01  2.253E-09
  6.750E+01  6.642E-10
  7.000E+01  1.827E-10
  7.250E+01  4.594E-11
  7.500E+01  1.037E-11
  7.750E+01  2.047E-12
  8.000E+01  3.405E-13
  8.250E+01  4.539E-14
  8.500E+01  4.536E-15
  8.750E+01  3.089E-16
  9.000E+01  1.273E-17
  9.250E+01  2.681E-19
  9.500E+01  2.056E-21
  9.750E+01  1.808E-24
