  4.000000E-01 -7.000000E-01  7.000000E-01  5.000000E+00  2.434040E+06
  4.000000E-01 -7.000000E-01  7.000000E-01  6.000000E+00  7.763193E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  7.000000E+00  2.871621E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  8.000000E+00  1.189881E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  9.000000E+00  5.372239E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.000000E+01  2.604613E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.100000E+01  1.337163E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.200000E+01  7.201186E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.300000E+01  4.037686E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.400000E+01  2.343514E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.500000E+01  1.400031E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.600000E+01  8.592478E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.700000E+01  5.391358E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.800000E+01  3.452841E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.900000E+01  2.246297E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  2.000000E+01  1.487192E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  2.100000E+01  9.971579E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.200000E+01  6.770117E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.300000E+01  4.646415E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.400000E+01  3.221465E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.500000E+01  2.252210E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.600000E+01  1.587696E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.700000E+01  1.126587E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.800000E+01  8.048420E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  2.900000E+01  5.779421E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.000000E+01  4.174459E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.100000E+01  3.024021E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.200000E+01  2.201053E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.300000E+01  1.607609E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.400000E+01  1.177341E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.500000E+01  8.645409E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.600000E+01  6.361281E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.700000E+01  4.690849E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.800000E+01  3.463541E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.900000E+01  2.559412E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.000000E+01  1.893728E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.100000E+01  1.401889E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.200000E+01  1.037935E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.300000E+01  7.682268E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.400000E+01  5.685404E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.500000E+01  4.207069E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.600000E+01  3.109714E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.700000E+01  2.297428E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.800000E+01  1.694887E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.900000E+01  1.248872E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  5.000000E+01  9.180196E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.100000E+01  6.737588E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.200000E+01  4.936591E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.300000E+01  3.606144E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.400000E+01  2.627091E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.500000E+01  1.909101E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.600000E+01  1.383126E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.700000E+01  9.979702E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  5.800000E+01  7.178126E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  5.900000E+01  5.144010E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.000000E+01  3.669692E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.100000E+01  2.606085E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.200000E+01  1.842856E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.300000E+01  1.295375E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.400000E+01  9.059668E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.500000E+01  6.296599E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.600000E+01  4.348901E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.700000E+01  2.988291E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.800000E+01  2.034674E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.900000E+01  1.374359E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  7.000000E+01  9.219010E-06
