  4.000000E-01 -7.000000E-01  7.000000E-01  5.000000E+00  2.285687E+06
  4.000000E-01 -7.000000E-01  7.000000E-01  6.000000E+00  7.011566E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  7.000000E+00  2.547847E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  8.000000E+00  1.047069E+05
  4.000000E-01 -7.000000E-01  7.000000E-01  9.000000E+00  4.716819E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.000000E+01  2.291204E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.100000E+01  1.182265E+04
  4.000000E-01 -7.000000E-01  7.000000E-01  1.200000E+01  6.406258E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.300000E+01  3.611288E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.400000E+01  2.109310E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.500000E+01  1.268313E+03
  4.000000E-01 -7.000000E-01  7.000000E-01  1.600000E+01  7.829095E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.700000E+01  4.948216E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.800000E+01  3.188970E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  1.900000E+01  2.085982E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  2.000000E+01  1.389587E+02
  4.000000E-01 -7.000000E-01  7.000000E-01  2.100000E+01  9.369845E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.200000E+01  6.397725E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.300000E+01  4.415816E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.400000E+01  3.078174E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.500000E+01  2.164060E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.600000E+01  1.533829E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.700000E+01  1.094076E+01
  4.000000E-01 -7.000000E-01  7.000000E-01  2.800000E+01  7.856461E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  2.900000E+01  5.672993E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.000000E+01  4.119020E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.100000E+01  2.999190E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.200000E+01  2.195059E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.300000E+01  1.611683E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.400000E+01  1.186919E+00
  4.000000E-01 -7.000000E-01  7.000000E-01  3.500000E+01  8.760202E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.600000E+01  6.479577E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.700000E+01  4.805623E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.800000E+01  3.567356E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  3.900000E+01  2.650428E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.000000E+01  1.971895E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.100000E+01  1.467809E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.200000E+01  1.092972E-01
  4.000000E-01 -7.000000E-01  7.000000E-01  4.300000E+01  8.135515E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.400000E+01  6.054581E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.500000E+01  4.505076E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.600000E+01  3.348823E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.700000E+01  2.488335E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.800000E+01  1.846340E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  4.900000E+01  1.368475E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  5.000000E+01  1.011766E-02
  4.000000E-01 -7.000000E-01  7.000000E-01  5.100000E+01  7.469184E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.200000E+01  5.505498E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.300000E+01  4.045332E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.400000E+01  2.964996E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.500000E+01  2.168092E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.600000E+01  1.580391E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.700000E+01  1.147614E-03
  4.000000E-01 -7.000000E-01  7.000000E-01  5.800000E+01  8.304839E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  5.900000E+01  5.989703E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.000000E+01  4.300136E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.100000E+01  3.073565E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.200000E+01  2.187518E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.300000E+01  1.547923E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.400000E+01  1.089841E-04
  4.000000E-01 -7.000000E-01  7.000000E-01  6.500000E+01  7.626472E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.600000E+01  5.303949E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.700000E+01  3.670246E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.800000E+01  2.517078E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  6.900000E+01  1.712534E-05
  4.000000E-01 -7.000000E-01  7.000000E-01  7.000000E+01  1.157308E-05
