5. 15636.7235
10. 704.929413
15. 97.1377311
20. 22.7309794
25. 7.18696988
30. 2.76357544
40. 0.595239513
60. 0.0646869907
80. 0.0128711875
100. 0.0035924418
5. 15678.9341
10. 603.532842
15. 81.7485593
20. 19.0319011
25. 6.0087248
30. 2.3107203
40. 0.498539102
60. 0.0544330349
80. 0.0108795203
100. 0.00304865921
5. 14125.4029
10. 529.029876
15. 71.2017537
20. 16.534197
25. 5.21338293
30. 2.00367158
40. 0.432137162
60. 0.0472084459
80. 0.00944536207
100. 0.00264983919
