tpwidth,meanadc
10,-1485
11,-1485
12,-1485
13,-1485
14,-1485
15,-1485
16,-1485
17,-1484
18,-1484
19,-1484
20,-1484
21,-1483
22,-1455
23,-1268
24,-612
25,844
26,3490
27,6894
28,10492
29,13112
30,13402
31,13403
32,13402
33,13402
34,13403
35,13402
36,13402
37,13402
38,13401
39,13401
40,2777
40,-1230
40,13402
41,13402
42,13403
43,13402
44,13403
45,13403
46,13403
47,13404
48,13403
49,13403
50,13403
50,3548
50,-1182
